学校,年份,专业,科类,选科,最低分,平均分,最低位次,批次,学校类别,学校层次,办学性质,双一流,211,985,隶属,城市,省份
长春理工大学,2024,无机非金属材料工程,物理类,首选物理，再选化学,541,0,38068,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,国际经济与贸易,物理类,首选物理，再选不限,534,0,41686,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,生物工程,物理类,首选物理，再选化学,534,0,41686,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,生物技术,物理类,首选物理，再选化学、生物(2科必选),532,0,42744,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,功能材料,物理类,首选物理，再选化学,532,0,42744,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,电子科学与技术（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,529,0,44378,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,化学工程与工艺,物理类,首选物理，再选化学,528,0,44926,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,测控技术与仪器（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,528,0,44926,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,应用化学,物理类,首选物理，再选化学,528,0,44926,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,广告学,物理类,首选物理，再选不限,526,0,46014,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,工商管理类,物理类,首选物理，再选不限,526,0,46014,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,金融工程,物理类,首选物理，再选不限,522,0,48200,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
长春理工大学,2024,生物工程（中外合作办学）（中外合作办学）,物理类,首选物理，再选化学,496,0,63080,本科批,理工类,本科,公办,,否,否,吉林省,长春市,吉林
赣南医科大学,2024,口腔医学,物理类,首选物理，再选化学,585,0,18320,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,临床医学,物理类,首选物理，再选化学,582,0,19519,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,麻醉学,物理类,首选物理，再选化学,580,0,20262,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,医学检验技术,物理类,首选物理，再选化学,554,0,31619,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,法医学,物理类,首选物理，再选化学,552,0,32617,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,预防医学,物理类,首选物理，再选化学,535,0,41157,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,护理学,物理类,首选物理，再选生物,534,0,41686,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,助产学,物理类,首选物理，再选生物,532,0,42744,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,药学,物理类,首选物理，再选化学,529,0,44378,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,康复治疗学,物理类,首选物理，再选化学,528,0,44926,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,生物医学工程（医学电子方向）,物理类,首选物理，再选化学,524,0,47121,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,制药工程,物理类,首选物理，再选化学,521,0,48782,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,智能医学工程,物理类,首选物理，再选化学,521,0,48782,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,生物信息学,物理类,首选物理，再选化学,517,0,51095,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,假肢矫形工程,物理类,首选物理，再选化学,517,0,51095,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,生物医学科学,物理类,首选物理，再选化学,513,0,53362,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,物联网工程,物理类,首选物理，再选化学,512,0,53904,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,生物技术,物理类,首选物理，再选化学,512,0,53904,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
赣南医科大学,2024,食品卫生与营养学,物理类,首选物理，再选化学,498,0,61933,本科批,医药类,本科,公办,,否,否,江西省,赣州市,江西
山西医科大学,2024,临床医学（5+3一体化）,物理类,首选物理，再选化学、生物(2科必选),639,0,3941,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,口腔医学,物理类,首选物理，再选化学、生物(2科必选),617,0,8388,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,临床医学,物理类,首选物理，再选化学、生物(2科必选),606,0,11309,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,眼视光医学,物理类,首选物理，再选化学、生物(2科必选),597,0,14043,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,麻醉学,物理类,首选物理，再选化学、生物(2科必选),595,0,14725,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,医学影像学,物理类,首选物理，再选化学、生物(2科必选),593,0,15413,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,法医学,物理类,首选物理，再选化学、生物(2科必选),574,0,22618,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,医学影像技术,物理类,首选物理，再选化学,568,0,25204,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,眼视光学,物理类,首选物理，再选化学,568,0,25204,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,医学检验技术,物理类,首选物理，再选化学,565,0,26509,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,临床药学,物理类,首选物理，再选化学,561,0,28281,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
山西医科大学,2024,药学,物理类,首选物理，再选化学,559,0,29235,本科批,医药类,本科,公办,,否,否,山西省,太原市,山西
